Index,Score,Std Dev,a,alpha,b,lamb,zeta
64,-0.359361000819395,1.1064035158013,0.983629605845878,0.554976105131277,0.996204011367921,1.11034820912898,46.5810729142405
96,-0.262060326918447,0.582657849493881,0.980537860038839,0.70540307534348,0.993783166079121,1.09045232894085,53.1691317648484
44,-0.246364678958791,0.096734707881537,0.985505098107595,0.554272562350812,0.993382087121122,1.16567060461198,50.6584369063632
27,-0.21535874412352,0.197328891052451,0.984281533432821,0.650346128353187,0.980957495875975,1.17216478675036,55.1076567715361
49,-0.208777751846876,0.340046303155269,0.985010136440625,0.432724205179188,0.99669951493379,1.09580703122169,50.3937227156323
4,-0.190675374455565,0.166841306359836,0.982541089049169,0.697140552137638,0.994983480270689,1.23229799608988,61.397201373592
25,-0.189534678298089,0.810990810138658,0.986597144068802,0.201003379819571,0.986572452846278,1.08450766176848,61.5347218298346
78,-0.17842767972553,0.188008087770023,0.988474400755602,0.413611825297289,0.993484426537767,1.23239340689809,63.2095076012691
75,-0.172463008767318,0.047349491089616,0.983554636285225,0.468566013871111,0.996230600216525,1.20770298688165,52.6434535460572
66,-0.165679494916693,0.091453624548173,0.98310628938757,0.709072142104294,0.995988692271102,1.16263651137444,46.7547086311391
12,-0.164359458841251,0.050207709585979,0.980127967040242,0.419808282185094,0.98951451547563,1.03599016498494,58.4232836803013
61,-0.163821730291734,0.180774420475698,0.982262787225163,0.594976175392018,0.989194715051413,1.09096181073169,59.3044354531331
28,-0.163059735381852,0.06254971075158,0.983416041474588,0.63683220348279,0.98058322342629,1.16766621676218,54.5684039522424
40,-0.15904837396722,0.148029122423937,0.989047602438753,0.481366647253711,0.988615480778798,1.26880406433927,66.0359901816591
62,-0.157584388760285,0.859344117283934,0.98045203409828,0.505472360447224,0.991645033539218,1.02495748636604,50.0447266397709
114,-0.14967100096824,0.896016988585233,0.989466466020816,0.608598939474201,0.99689432545904,1.031115819118,58.0175296134437
88,-0.149538230705255,0.020027807960289,0.980909238820759,0.538689657044985,0.997267170935259,1.18434254801867,42.2114804446356
101,-0.149245304876532,0.35293406944633,0.981358894000521,0.761498458807368,0.996903629544004,1.05825278901036,53.2079609226435
2,-0.146977418313211,0.060343323262875,0.982326839841802,0.596444888307921,0.986037890550461,1.40569404116908,51.6422994360691
0,-0.146830617919698,0.179873674672126,0.983745519405938,0.386270379019248,0.995800196964125,1.3019309120047,43.1976865586182
