Index,Score,Std Dev,a,alpha,b,lamb,zeta
0,-0.2699114564958082,0.3945758541599161,0.9842520690611618,0.7472297484295547,0.9873241350870284,1.3960218747605861,66.7468908102033
1,-0.30780218864671766,0.21304313113391957,0.9828247226085586,0.5065463303246776,0.9973062348614066,1.2701918145617195,66.50408679052124
2,-0.5782961948045343,0.5750209305852447,0.9930203895541933,0.2933548776771093,0.9894437782353821,1.1523283984931167,51.03701001975488
3,-0.25045668995249953,0.08684063233965716,0.9948093022305611,0.5671729808704855,0.9932884997733988,1.195925348348012,49.26541984861811
4,-0.3057799407696045,0.12371562486641029,0.9879771707917586,0.4896751303120302,0.994708292274423,1.1708330462407504,52.22323342965296
5,-0.2567270426697477,0.1515225495479534,0.9954286467927128,0.5221740715731484,0.9800889924480265,1.339737352779753,65.6692389265691
6,-0.7067084775767949,0.37133322028257537,0.9859118952292363,0.5283282800541116,0.9924182128164106,1.1813709067476048,46.091357098399406
7,-0.1745072879727552,1.479387233432284,0.9829659468160808,0.5223458532733405,0.9923869208159134,1.1737732672213714,58.5030861445353
8,-0.5873670978348141,0.5146153293210143,0.9911517421365971,0.6276213025471047,0.9866643956866794,1.2926567253883454,45.833241241601684
9,-0.47545966479200036,0.14992244322286244,0.988315207484275,0.24833784235125195,0.9848349473258781,1.1437921356885503,62.80096137110684
10,-0.3725848199122479,0.22848541401619696,0.9979487590764676,0.3221463182987286,0.9903942459121483,1.0453199625884257,43.992241791957746
11,-0.19305138110178952,0.11313546573589132,0.9833888117406935,0.45166559588057115,0.9861268235723359,1.0148696291200534,45.463129920474124
12,-0.32484628960826323,0.07446061966294684,0.989009850152866,0.6800554380665741,0.9969858790000763,1.2690411472066963,57.75529477792741
13,-0.19299022521017623,0.11040229664079951,0.9909727471489388,0.22611115439158086,0.9842578674044548,1.138915975486606,52.3846678543152
14,-0.3356550888155981,1.5948185966125266,0.9811606180573454,0.21028130363259281,0.9842700259122203,1.0904882620319352,57.50740307451634
15,-0.6040833965068634,0.2512130894310572,0.9977366705216874,0.3170321260361112,0.9813277777326309,1.3672302984908598,58.40324054249376
16,-0.24001693573747437,3.1691865739102876,0.9809603355940358,0.4803480375055416,0.9808470612808623,1.0100527043214975,59.81197709402116
17,-0.16443222798767484,0.21209141987314994,0.9886824464862527,0.2632722261930021,0.9965265708105224,1.217658468864462,54.1199526015659
18,-0.2141419170441661,0.1625830183231716,0.9938404528944348,0.5165411408454152,0.9923560046850569,1.0015786252944276,63.583683418311736
19,-0.22439205723790573,0.1547707422778955,0.9917206533002139,0.735636728804852,0.9892325253883104,1.164139547729975,46.227527494251234
20,-0.2529362842564624,0.0447670382513388,0.9860775727918835,0.38894420405768776,0.9993860402626185,1.0904308594418928,40.1397080728771
21,-0.4261248547996485,0.3731964955994708,0.9993662243973223,0.3837836144094499,0.9822400679925314,1.3833661012012743,40.63052101669511
22,-0.24646254106364202,0.29860160909931455,0.9860562109341523,0.4025799643692853,0.9911020512631878,1.2287347798078658,69.86543252516259
23,-0.1989209150672525,0.05233774390877366,0.9969123630854104,0.6123456418239785,0.9942584003165008,1.3314577334321727,48.7375051824296
24,-0.332762833167494,0.30473227619471815,0.9859863329383606,0.4374197847340998,0.9883618599865599,1.109131738846963,55.933924775396264
25,-0.034486089958899256,0.0020403355996826008,0.9994348819043699,0.3367289996745322,0.9994476015477406,1.23724340114986,42.945678810681
26,-0.2887774725988793,0.3170804775158355,0.9800895065346007,0.6066414374445245,0.9829053361363216,1.3441776452352825,54.63761242231343
27,-0.38986297818337606,1.3643177435620606,0.9872024647417608,0.6747335930870971,0.9954127557311151,1.061600984739273,60.91982644442426
28,-0.8728550301487175,0.6318608036033129,0.9842654337257192,0.7973214397732918,0.9917054422491749,1.202325358739699,48.56580180174703
29,-0.3763011990891115,0.2993882659207752,0.9844696224246082,0.7876323743231538,0.9916290978508002,1.192547270659329,48.600958568276084
30,-0.37884262738379754,0.14988536804704303,0.9845511348248203,0.7769339378534675,0.9880472976965495,1.1166953109349607,41.43888806426378
