Index,Score,Std Dev,a,alpha,b,lamb,zeta
0,-0.15309015203251708,0.05002706500350328,0.9866146461149601,0.5215070888569626,0.9861387120741856,1.7455383386470418,42.85416283139152
1,-1.1363789553639512,1.1656031170139578,0.9825952818222531,0.5896244061008673,0.993636174504098,1.1204976546807768,55.148018013782746
2,-0.257952995037297,0.07777516501880118,0.9860212531565796,0.6976610764858064,0.9882116475475888,1.0058776980643438,60.840219827483494
3,-0.9141536483233094,1.271080996241119,0.9889167558700337,0.6813206906974953,0.9966992560933103,1.0290950017492861,55.71136356356069
4,-0.27391080502660003,0.3148663429668136,0.9858672888255378,0.5925987150900727,0.980462166940554,1.3852712959731555,64.6723672246615
5,-0.4786942311997876,0.07547970522437779,0.9884639691944299,0.6386800370592776,0.9910271678268976,1.4030911251079254,42.6377461710343
6,-0.2396467693971091,0.28578956765714547,0.9891978852736145,0.6797132040250738,0.9957729202961734,1.3134530020681465,44.25744465567975
7,-0.14983343146098146,0.5220651678361123,0.9926371633985192,0.47484611871193655,0.9820605799710292,1.7890799473447934,68.72214638968029
8,-0.3677626075261111,0.20634307545070824,0.9903955736298813,0.5950150163582049,0.9929813830897284,1.4478454655068542,45.41278910374919
9,-0.21783507719882653,0.4560989497343632,0.9875619444318946,0.6010115371350221,0.996743006562734,1.2635414039525235,54.559462458397974
10,-0.1923652405477239,0.10833840652268564,0.9899305518140621,0.3643923543638739,0.980925454463393,1.7600660425024486,49.441551446950925
11,-0.4463935994655703,4.226926460440158,0.9956116337492646,0.6471282067249469,0.9878864194451807,1.0403625579067275,52.07317754679403
12,-0.2964017105880286,0.3684766176295392,0.9873458293463597,0.7180626474648761,0.9851067855986317,1.391599502340926,46.0892623501312
13,-0.42671054696569444,4.432900617295813,0.9950102158093816,0.5230088148044225,0.9848359781692033,1.007432246463287,58.13439988618023
14,-0.22852977000159577,0.2644401589641167,0.9840293299196614,0.4524259415244367,0.982862475481348,1.7881400589987086,55.607097096368086
15,-0.4260035319250577,0.1909642496601766,0.9881349529259957,0.3246551263395138,0.9830903692256661,1.4959338220460465,55.9332510103688
16,-0.19056840576275466,0.38767101514481966,0.998583370446747,0.389898033437697,0.9978746417670773,1.3605298170030056,49.533099889248604
17,-0.20096507486418402,0.1780474107889824,0.9999426947165336,0.7501352751487245,0.9855945225642286,1.7218451210533217,64.64938107378907
18,-0.12494678387591573,0.6881296343254525,0.9890854896803531,0.5945129635528568,0.9955133860039331,1.5384227099239205,56.31027086575719
19,-0.5464201219120095,0.0771789860976907,0.9833926853552408,0.715446723048959,0.9871191608660446,1.1160745974648518,59.20389989490206
20,-0.4265237725449535,0.598009260917066,0.9814020210831342,0.7704406876755041,0.9934885691671846,1.1627468244070283,62.672543769740884
21,-0.027122560813637866,0.0015062574394656537,0.9800558837741371,0.23546918817130058,0.9998854163397292,1.0931198445472847,52.4170220215054
22,-0.3623758069695954,0.06597825135528237,0.982636329613972,0.7902569431553194,0.9987808173604903,1.2127545303922085,69.67937794113405
23,-0.4768336449481751,1.5255587490164761,0.9917849725096552,0.7997198950386205,0.9904506510225872,1.067815594439667,51.14630773302541
24,-0.8586977121905659,0.8524516419208175,0.9804706769982219,0.5504046516753175,0.992976999395594,1.1509892576453489,40.19925610560414
25,-0.2795979700464095,0.3728543737600216,0.9849929187991475,0.4285528780590404,0.9917209333279791,1.2251046650442683,47.8699453501148
26,-0.22337706635190221,0.10713728829972928,0.9953671965552475,0.6596056212907168,0.9944537472127509,1.0008421481298326,58.89528526247658
